id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Price,Retail,LogPrice,LogRetail
179,0.4,GemEx,SI2,E, ,NA,FALSE,4.66x4.7x2.97, ,Russia,Emerald, ,NA,2,800,1225,6.684611728,7.110696123
180,0.47,AGSL,I1,F, ,60.1,FALSE,5.02x5.05x3.02,Very good,Russia,Round,Faint,56,1,800,1110,6.684611728,7.012115294
181,0.4,GemEx,SI2,F, ,60,FALSE,4.81x4.83x2.89, ,Zimbabwe,Round, ,NA,1,800,455,6.684611728,6.120297419
182,0.4,AGSL,SI2,E, ,62.8,FALSE,4.67x4.69x2.94, ,Russia,Oval, ,NA,1,800,1320,6.684611728,7.185387016
183,0.4,AGSL,SI2,E, ,62.5,FALSE,4.61x4.64x2.89, ,Australia,Round, ,NA,1,800,1320,6.684611728,7.185387016
184,0.4,GemEx,SI2,E, ,62.4,FALSE,4.7x4.72x2.94, ,Botswana,Princess, ,57,1,800,1300,6.684611728,7.170119543
185,0.4,AGSL,SI2,E, ,60.8,FALSE,4.76x4.77x2.9, ,Russia,Round, ,58,1,800,1320,6.684611728,7.185387016
186,0.4,AGSL,SI2,E, ,63.5,FALSE,4.64x4.66x2.95, ,Canada,Princess, ,55,1,800,1320,6.684611728,7.185387016
187,0.4,GemEx,SI2,E, ,60.2,FALSE,4.79x4.82x2.89, ,Zimbabwe,Round, ,NA,1,800,1320,6.684611728,7.185387016
188,0.4,AGSL,VS2,J, ,62.3,FALSE,4.74x4.72x2.95,Very good,Russia,Oval,Excellent,58,1,800,1320,6.684611728,7.185387016
189,0.41,AGSL,SI2,H, ,60.9,FALSE,4.81x4.78x2.92,Very good,Russia,Oval,Very good,59,1,805,1330,6.690842277,7.192934221
190,0.4,AGSL,SI2,F, ,62.5,FALSE,4.73x4.68x2.94,Excellent,Zimbabwe,Asscher,Very good,NA,1,810,980,6.697034248,6.887552572
191,0.4,AGSL,VS1,J, ,NA,FALSE,4.7x4.67x2.99,Excellent,Australia,Round,Excellent,NA,1,810,1335,6.697034248,7.196686571
192,0.4,AGSL,SI1,H, ,64.6,FALSE,4.66x4.59x2.99,Very good,Botswana,Round,Good,55,1,810,985,6.697034248,6.892641641
193,0.4,AGSL,SI2,H, ,62.7,FALSE,4.72x4.7x2.95,Very good,Canada,Pear,Very good,55,1,810,1335,6.697034248,7.196686571
194,0.4,AGSL,SI2,H, ,61.7,FALSE,4.67x4.73x2.9, ,Canada,Marquise, ,NA,1,810,1045,6.697034248,6.951772164
195,0.41,AGSL,VS2,J, ,62.2,FALSE,4.8x4.77x2.98,Excellent,Canada,Round,Excellent,NA,1,810,1335,6.697034248,7.196686571
196,0.41,AGSL,VS2,J, ,61.7,FALSE,4.79x4.76x2.94,Excellent,Russia,Round,Excellent,58,1,810,1335,6.697034248,7.196686571
197,0.42,AGSL,SI1,J, ,59.7,FALSE,4.91x4.88x2.93,Excellent,Russia,Round,Excellent,58,1,810,1335,6.697034248,7.196686571
198,0.4,AGSL,SI2,G, ,NA,FALSE,4.78x4.75x2.82,Very good,Russia,Round,Very good,64,1,810,1300,6.697034248,7.170119543
199,0.4,NA,SI2,H, ,61,FALSE,4.82x4.8x2.93,Very good,Botswana,Round,Excellent,58,1,645,1020,6.469250317,6.927557906
200,0.4,NA,SI2,F, ,61.2,FALSE,4.71x4.7x2.88,Very good,Russia,Round,Very good,60,1,635,895,6.453624999,6.796823718
201,0.41,AGSL,VS2,J, ,61.4,FALSE,4.79x4.76x2.93,Excellent,Russia,Asscher,Excellent,59,1,810,1335,6.697034248,7.196686571
202,0.41,AGSL,SI2,I, ,61.6,FALSE,4.81x4.79x2.96,Very good,Canada,Oval ,Very good,59,1,625,1335,6.43775165,7.196686571
203,0.42,AGSL,SI2,I, ,63.5,FALSE,4.73x4.76x3.01, ,Russia,Round, ,56,1,810,1335,6.697034248,7.196686571
204,0.45,AGSL,SI2,J, ,60.5,FALSE,4.99x4.95x3.01,Very good,Other/Unknown,Oval,Very good,59,1,815,1340,6.703188113,7.200424893
205,0.41,AGSL,VS1,J, ,62.4,FALSE,4.77x4.75x2.97,Excellent,Botswana,Radiant,Excellent,NA,1,815,1320,6.703188113,7.185387016
206,0.42,AGSL,SI2,H, ,62.2,FALSE,4.79x4.78x2.98,Excellent,Russia,Round,Very good,57,1,815,1340,6.703188113,7.200424893
207,0.4,AGSL,SI2,E, ,NA,FALSE,4.6x4.57x3,Very good,Botswana,Round,Good,63,1,815,1295,6.703188113,7.166265974
208,0.4,AGSL,SI1,I, ,63.4,FALSE,4.67x4.65x2.95,Very good,DR Congo,Princess,Very good,NA,1,820,1335,6.70930434,7.196686571
209,0.4,AGSL,SI1,G, ,64.1,FALSE,4.64x4.63x2.97,Very good,Botswana,Oval,Very good,59,1,820,1265,6.70930434,7.142827401
210,0.4,AGSL,SI1,I, ,63.7,FALSE,4.67x4.63x2.96,Very good,Botswana,Emerald,Very good,55,2,820,1170,6.70930434,7.064759028
211,0.4,AGSL,SI1,G, ,61.1,FALSE,4.79x4.77x2.92,Excellent,Russia,Princess,Good,58,1,820,1355,6.70930434,7.211556733
212,0.41,AGSL,VS2,J, ,61.5,FALSE,4.81x4.78x2.95,Excellent,Botswana,ROUND,Excellent,58,1,820,1260,6.70930434,7.138867
213,0.41,AGSL,SI2,E, ,NA,FALSE,4.76x4.77x2.99, ,Russia,Round, ,56,1,820,1355,6.70930434,7.211556733
214,0.4,AGSL,SI1,G, ,64.3,FALSE,4.63x4.59x2.96,Very good,Russia,Marquise,Very good,58,1,820,1355,6.70930434,7.211556733
215,0.4,AGSL,VS2,I, ,62.6,FALSE,4.74x4.71x2.96,Very good,South Africa,Round,Excellent,56,1,825,1345,6.715383386,7.204149292
216,0.44,AGSL,I1,F, ,62.5,FALSE,4.83x4.86x3.03,Very good,DR Congo,Round,Very good,57,1,825,1315,6.715383386,7.181591945
217,0.4,AGSL,SI1,H, ,64,FALSE,4.66x4.65x2.98,Very good,Russia,Round,Excellent,57,1,825,1355,6.715383386,7.211556733
218,0.42,NA,SI2,G, ,62.7,FALSE,4.79x4.76x3,Excellent,Russia,Oval,Excellent,NA,1,745,870,6.613384218,6.768493212
219,0.4,AGSL,SI1,H, ,63.3,FALSE,4.66x4.62x2.94,Excellent,Canada,Asscher,Excellent,60,1,825,1355,6.715383386,7.211556733
220,0.4,AGSL,SI2,I, ,60.7,FALSE,4.78x4.74x2.89,Excellent,Canada,Round,Excellent,57,1,825,1355,6.715383386,7.211556733
221,0.4,AGSL,SI2,F, ,62.3,FALSE,4.67x4.72x2.93, ,South Africa,Round, ,59,1,825,1355,6.715383386,7.211556733
222,0.4,AGSL,VS2,I, ,NA,FALSE,4.67x4.62x2.98,Excellent,Botswana,Round,Very good,57,1,825,1115,6.715383386,7.016609684
223,0.4,AGSL,SI2,F, ,58,FALSE,4.85x4.82x2.81,Very good,Angola,Round,Very good,61,1,825,1340,6.715383386,7.200424893
224,0.4,AGSL,SI1,H, ,63.7,FALSE,4.68x4.65x2.97,Excellent,DR Congo,Round,Excellent,58,1,825,1200,6.715383386,7.090076836
225,0.4,AGSL,SI2,G, ,63.9,FALSE,4.64x4.66x2.97, ,Australia,Round, ,58,1,825,1355,6.715383386,7.211556733
226,0.42,AGSL,SI2,G, ,NA,FALSE,4.72x4.76x3.04, ,DR Congo,Round, ,NA,1,825,1110,6.715383386,7.012115294
227,0.4,AGSL,SI2,G, ,63.2,FALSE,4.62x4.67x2.94, ,Russia,Round, ,NA,1,825,1355,6.715383386,7.211556733
228,0.4,AGSL,SI1,I, ,61.9,FALSE,4.76x4.72x2.94,Excellent,Russia,Round,Excellent,57,1,830,1370,6.721425701,7.222566019
229,0.4,AGSL,SI1,I, ,61.1,FALSE,4.76x4.75x2.91,Excellent,Other/Unknown,Round,Excellent,59,1,830,1370,6.721425701,7.222566019
230,0.41,GemEx,SI1,I, ,61.2,FALSE,4.82x4.8x2.94,Good,Canada,ROUND,Very good,NA,1,830,1355,6.721425701,7.211556733
231,0.4,AGSL,SI1,I, ,59.7,FALSE,4.8x4.76x2.85,Very good,South Africa,Round,Good,61,1,830,985,6.721425701,6.892641641
232,0.4,AGSL,VS2,I, ,NA,FALSE,4.66x4.65x2.89,Excellent,Angola,Round,Excellent,NA,1,835,1145,6.727431725,7.043159916
233,0.4,GemEx,SI2,F, ,61.7,FALSE,4.72x4.68x2.9,Very good,DR Congo,Round,Very good,58,1,835,1280,6.727431725,7.154615357
234,0.4,AGSL,VS2,I, ,NA,FALSE,4.67x4.66x2.97,Very good,Australia,Radiant,Very good,57,1,835,1325,6.727431725,7.189167738
235,0.4,AGSL,SI1,G, ,61.5,FALSE,4.78x4.75x2.93,Very good,Russia,Round,Very good,56,1,835,1375,6.727431725,7.22620901
236,0.4,AGSL,SI2,D, ,60.7,FALSE,4.77x4.8x2.91, ,Australia,Round, ,58,1,835,1375,6.727431725,7.22620901
237,0.51,AGSL,SI1,M, ,62.6,FALSE,5.12x5.09x3.2,Very good,Botswana,Round,Excellent,NA,2,840,1120,6.733401892,7.021083964
238,0.5,AGSL,SI2,L, ,62.3,FALSE,5.08x5.04x3.15,Very good,Canada,Radiant,Very good,57,1,840,1385,6.733401892,7.233455419
239,0.4,AGSL,VVS1,I, ,64.1,FALSE,4.62x4.61x2.96,Excellent,Angola,Cushion,Very good,60,1,840,1385,6.733401892,7.233455419
240,0.42,AGSL,VS2,J, ,62,FALSE,4.83x4.81x2.99,Excellent,Canada,Round,Excellent,57,1,840,1390,6.733401892,7.237059026
241,0.4,AGSL,SI1,F, ,61.5,FALSE,4.67x4.65x2.87,Good,Russia,ROUND,Very good,NA,1,840,1390,6.733401892,7.237059026
242,0.4,AGSL,SI2,H, ,59.1,FALSE,4.82x4.83x2.85, ,Australia,Princess, ,NA,1,840,1390,6.733401892,7.237059026
243,0.41,AGSL,SI1,G, ,60.8,FALSE,4.86x4.85x2.95,Very good,Russia,Princess,Excellent,56,1,840,1390,6.733401892,7.237059026
244,0.4,AGSL,SI1,I, ,62.4,FALSE,4.74x4.7x2.95,Excellent,DR Congo,Round,Very good,58,1,840,1375,6.733401892,7.22620901
245,0.4,AGSL,SI1,G, ,63.8,FALSE,4.68x4.66x2.98,Very good,Russia,Round,Very good,56,1,845,1395,6.739336627,7.240649694
246,0.4,AGSL,SI1,G, ,63.1,FALSE,4.7x4.68x2.96,Excellent,Botswana,Round,Excellent,58,1,845,1375,6.739336627,7.22620901
247,0.45,AGSL,SI1,J, ,NA,FALSE,4.92x4.9x3.04,Excellent,Botswana,Oval,Excellent,NA,1,845,1380,6.739336627,7.229838778
248,0.41,AGSL,SI2,F, ,61.6,FALSE,4.73x4.77x2.93, ,South Africa,Oval, ,58,1,845,1215,6.739336627,7.102499356
249,0.41,GemEx,VS2,I, ,61.6,FALSE,4.78x4.76x2.94,Very good,Russia,Round,Excellent,58,1,845,1390,6.739336627,7.237059026
250,0.41,AGSL,SI2,G, ,NA,FALSE,4.86x4.83x2.92,Excellent,Botswana,Round,Very good,NA,1,845,1365,6.739336627,7.218909708
251,0.4,AGSL,VS2,I, ,62.4,FALSE,4.73x4.7x2.94,Very good,Russia,Round,Very good,57,1,845,1395,6.739336627,7.240649694
252,0.4,AGSL,SI1,G, ,62.3,FALSE,4.67x4.66x2.91,Very good,Russia,Round,Very good,58,1,845,1395,6.739336627,7.240649694
253,0.4,AGSL,SI2,G, ,61.9,FALSE,4.7x4.74x2.92, ,Russia,Round, ,NA,1,845,1395,6.739336627,7.240649694
254,0.4,AGSL,SI2,G, ,62,FALSE,4.72x4.68x2.91,Excellent,Zimbabwe,Round,Very good,58,1,845,1380,6.739336627,7.229838778
255,0.4,AGSL,SI2,G, ,NA,FALSE,4.8x4.79x2.86,Excellent,South Africa,Oval,Excellent,61,1,845,1355,6.739336627,7.211556733
256,0.4,AGSL,VS2,I, ,63.5,FALSE,4.67x4.63x2.95,Good,Australia,Round,Good,58,1,845,1395,6.739336627,7.240649694
257,0.42,AGSL,SI2,H, ,61.3,FALSE,4.86x4.84x2.97,Excellent,Botswana,Round,Excellent,56,1,850,1225,6.745236349,7.110696123
258,0.4,AGSL,VVS1,J, ,62.2,FALSE,4.74x4.72x2.94,Very good,Australia,Princess,Excellent,57,1,850,1400,6.745236349,7.244227516
259,0.4,AGSL,SI1,H, ,62.7,FALSE,4.72x4.67x2.94,Very good,Russia,Round,Very good,57,1,850,1400,6.745236349,7.244227516
260,0.4,AGSL,SI1,H, ,58.9,FALSE,4.86x4.83x2.85,Excellent,Russia,Round,Very good,60,1,850,1400,6.745236349,7.244227516
261,0.4,AGSL,SI1,H, ,63.8,FALSE,4.66x4.63x2.96,Very good,Australia,Round,Very good,58,1,850,1400,6.745236349,7.244227516
262,0.42,AGSL,SI2,G, ,61.5,FALSE,4.83x4.8x2.96,Excellent,South Africa,Oval,Very good,58,1,855,1400,6.751101469,7.244227516
263,0.41,AGSL,SI2,F, ,62.3,FALSE,4.75x4.72x2.95,Excellent,Russia,Pear,Very good,57,1,855,1410,6.751101469,7.251344983
264,0.4,AGSL,SI2,I, ,62.5,FALSE,4.7x4.74x2.95, ,Russia,Round, ,56,1,855,1410,6.751101469,7.251344983
265,0.4,AGSL,VVS1,I, ,62.7,FALSE,4.63x4.61x2.9,Very good,Russia,Princess,Very good,NA,1,855,1410,6.751101469,7.251344983
266,0.41,AGSL,SI2,D, ,63.5,FALSE,4.67x4.7x2.97, ,Australia,Round, ,57,1,855,1410,6.751101469,7.251344983
267,0.41,GemEx,SI1,J, ,NA,FALSE,4.73x4.76x2.98, ,Russia,Round, ,NA,1,855,1410,6.751101469,7.251344983
268,0.4,NA,VVS1,I, ,64.1,FALSE,4.64x4.63x2.97,Very good,South Africa,Princess,Excellent,58,1,785,830,6.665683718,6.721425701
269,0.4,GemEx,SI1,F, ,62.4,FALSE,4.73x4.7x2.94,Very good,Russia,Round,Very good,58,1,855,1410,6.751101469,7.251344983
270,0.4,GemEx,SI1,H, ,61.5,FALSE,4.76x4.72x2.91,Very good,South Africa,Emerald,Very good,60,1,860,1150,6.756932389,7.047517221
271,0.4,NA,VS2,I, ,NA,FALSE,4.74x4.72x2.93,Excellent,Botswana,ROUND,Excellent,NA,1,765,1210,6.639875834,7.098375639
272,0.4,AGSL,SI2,F, ,61.8,FALSE,4.73x4.75x2.93, ,Russia,Radiant, ,NA,1,860,1420,6.756932389,7.258412151
273,0.4,AGSL,VS2,I, ,63.1,FALSE,4.66x4.63x2.93,Very good,Canada,Marquise,Excellent,59,1,860,645,6.756932389,6.469250317
274,0.4,AGSL,VS2,I, ,NA,FALSE,4.74x4.7x2.93,Excellent,Botswana,Round,Very good,NA,1,860,1415,6.756932389,7.25488481
275,0.4,AGSL,SI2,F, ,61.1,FALSE,4.73x4.75x2.9, ,Australia,Round, ,59,1,860,1420,6.756932389,7.258412151
276,0.4,AGSL,SI1,H, ,62.7,FALSE,4.71x4.68x2.94,Very good,Russia,Radiant,Very good,58,1,860,1420,6.756932389,7.258412151
277,0.4,AGSL,SI2,F, ,NA,FALSE,4.68x4.72x2.94, ,Botswana,Round, ,NA,1,860,1365,6.756932389,7.218909708
278,0.4,GemEx,SI1,H, ,63.1,FALSE,4.7x4.68x2.96,Very good,Angola,Asscher,Very good,NA,1,860,1420,6.756932389,7.258412151
279,0.42,AGSL,SI2,F, ,NA,FALSE,4.86x4.88x2.96, ,South Africa,Round, ,NA,1,865,1385,6.762729507,7.233455419
280,0.52,AGSL,I1,I, ,NA,FALSE,5.11x5.07x3.2,Very good,Russia,Round,Very good,60,1,865,1430,6.762729507,7.265429723
281,0.42,NA,SI2,G, ,61.1,FALSE,4.84x4.81x2.95,Very good,Russia,Princess,Excellent,58,1,680,1115,6.522092798,7.016609684
282,0.41,AGSL,VVS2,J, ,61.9,FALSE,4.78x4.77x2.95,Excellent,Russia,Emerald,Excellent,58,1,865,1430,6.762729507,7.265429723
283,0.41,GemEx,SI2,G, ,59.5,TRUE,4.86x4.84x2.89,Excellent,DR Congo,Round,Excellent,59,1,865,90,6.762729507,4.49980967
284,0.41,AGSL,SI2,G, ,62.4,FALSE,4.76x4.79x2.98, ,Botswana,Round, ,NA,1,865,1265,6.762729507,7.142827401
285,0.41,AGSL,SI2,G, ,63.3,FALSE,4.67x4.74x2.98, ,Russia,Marquise, ,57,1,750,1430,6.620073207,7.265429723
286,0.41,AGSL,SI1,I, ,59.9,FALSE,4.86x4.83x2.9,Excellent,Australia,Round,Excellent,60,1,865,1425,6.762729507,7.261927093
287,0.41,NA,SI2,G, ,62.7,FALSE,4.72x4.75x2.97, ,South Africa,Round, ,56,1,745,1225,6.613384218,7.110696123
288,0.41,AGSL,VS2,I, ,NA,FALSE,4.76x4.73x2.95,Excellent,Canada,Emerald,Very good,58,1,865,1430,6.762729507,7.265429723
289,0.42,AGSL,SI2,G, ,62.7,FALSE,4.78x4.76x2.99,Excellent,Australia,Radiant,Excellent,NA,1,865,1425,6.762729507,7.261927093
290,0.42,AGSL,SI2,G, ,NA,FALSE,4.7x4.75x2.98, ,Botswana,Marquise, ,57,1,865,1370,6.762729507,7.222566019
291,0.41,AGSL,SI2,G, ,NA,FALSE,4.7x4.73x2.96, ,Russia,Round, ,58,1,865,1430,6.762729507,7.265429723
292,0.4,AGSL,VS2,I, ,61.8,FALSE,4.7x4.68x2.9,Very good,Botswana,Oval,Excellent,60,1,870,1265,6.768493212,7.142827401
293,0.4,NA,SI2,E, ,62.6,FALSE,4.71x4.73x2.96, ,Canada,Round, ,56,1,865,845,6.762729507,6.739336627
294,0.43,AGSL,SI2,H, ,61.4,FALSE,4.86x4.84x2.98,Very good,Russia,Round,Very good,NA,1,870,1430,6.768493212,7.265429723
295,0.4,AGSL,VS2,H, ,65.2,FALSE,4.64x4.59x3.01,Very good,Australia,Round,Very good,55,1,870,1430,6.768493212,7.265429723
296,0.4,AGSL,SI1,F, ,63.5,FALSE,4.66x4.64x2.95,Very good,Australia,Round,Good,56,1,870,1430,6.768493212,7.265429723
297,0.4,AGSL,SI2,E, ,64,FALSE,4.67x4.65x2.99,Very good,Botswana,Round,Very good,57,1,870,1425,6.768493212,7.261927093
298,0.4,AGSL,VS2,I, ,63,FALSE,4.72x4.7x2.97,Very good,Canada,Round,Very good,NA,1,870,1435,6.768493212,7.268920128
299,0.4,AGSL,VS2,I, ,63,FALSE,4.69x4.65x2.94,Very good,Russia,Princess,Very good,58,1,870,1435,6.768493212,7.268920128
300,0.4,AGSL,SI2,E, ,61.7,FALSE,4.73x4.75x2.92, ,Canada,Round, ,59,1,870,1430,6.768493212,7.265429723
301,0.4,AGSL,VS2,I, ,61.2,FALSE,4.72x4.69x2.88,Very good,Russia,Princess,Good,NA,1,870,1435,6.768493212,7.268920128
302,0.4,AGSL,SI2,E, ,62.2,FALSE,4.74x4.77x2.96, ,Canada,Round, ,NA,1,870,1430,6.768493212,7.265429723
303,0.4,AGSL,VS1,I, ,62.7,FALSE,4.71x4.68x2.94,Excellent,Botswana,Round,Very good,56,1,875,1400,6.774223886,7.244227516
304,0.42,AGSL,SI2,I, ,61.4,FALSE,4.83x4.81x2.96,Excellent,Other/Unknown,Oval,Excellent,58,1,875,1445,6.774223886,7.275864601
305,0.41,AGSL,SI2,I, ,62.7,FALSE,4.74x4.75x2.97, ,Australia,Emerald, ,57,1,875,1445,6.774223886,7.275864601
306,0.43,NA,SI2,F, ,61.1,FALSE,4.83x4.82x2.95,Very good,Russia,Round,Excellent,59,1,710,1255,6.56526497,7.134890852
307,0.4,AGSL,SI1,G, ,63.8,FALSE,4.68x4.62x2.96,Excellent,Russia,Round,Very good,56,1,875,1440,6.774223886,7.272398393
308,0.4,GemEx,SI1,G, ,NA,TRUE,4.7x4.68x2.94,Excellent,Angola,Princess,Excellent,NA,1,875,135,6.774223886,4.905274778
309,0.41,AGSL,SI2,E, ,62.5,FALSE,4.76x4.73x2.97,Very good,Russia,Round,Very good,56,2,875,1445,6.774223886,7.275864601
310,0.42,AGSL,SI1,I, ,62.3,FALSE,4.81x4.78x2.99,Excellent,Australia,Pear,Excellent,57,1,875,1440,6.774223886,7.272398393
311,0.4,AGSL,SI1,I, ,62.4,FALSE,4.74x4.72x2.95,Excellent,Russia,Asscher,Excellent,NA,1,875,1445,6.774223886,7.275864601
312,0.4,GemEx,SI2,I, ,58.9,FALSE,4.81x4.83x2.84, ,Botswana,Round, ,NA,1,875,1440,6.774223886,7.272398393
313,0.42,AGSL,VS1,J, ,61.7,FALSE,4.85x4.82x2.98,Excellent,DR Congo,Round,Excellent,57,1,875,1370,6.774223886,7.222566019
314,0.43,GemEx,SI1,G, ,62.3,FALSE,4.86x4.82x3.02,Very good,Canada,Princess,Excellent,NA,1,880,1455,6.779921907,7.28276118
315,0.4,AGSL,SI2,E, ,NA,FALSE,4.75x4.72x2.9,Very good,Botswana,Round,Good,NA,1,880,1445,6.779921907,7.275864601
316,0.4,AGSL,VS2,H, ,62.5,FALSE,4.71x4.64x2.92,Excellent,South Africa,Round,Very good,59,1,880,1455,6.779921907,7.28276118
317,0.4,AGSL,VS2,I, ,61.8,FALSE,4.75x4.72x2.93,Excellent,Russia,Pear,Excellent,NA,1,880,1275,6.779921907,7.150701458
318,0.44,NA,VS2,J, ,62.3,FALSE,4.89x4.86x3.04,Excellent,Angola,Round,Excellent,NA,1,725,1120,6.586171655,7.021083964
319,0.41,AGSL,VS2,I, ,NA,FALSE,4.76x4.73x2.96,Excellent,Australia,Radiant,Good,NA,1,880,1450,6.779921907,7.279318835
320,0.53,AGSL,VS2,M, ,61.8,FALSE,5.18x5.17x3.2,Good,Canada,Round,Excellent,NA,1,880,1450,6.779921907,7.279318835
321,0.41,AGSL,SI2,F, ,62.8,FALSE,4.72x4.75x2.97, ,Botswana,Round, ,NA,1,880,1285,6.779921907,7.158513997
322,0.4,AGSL,SI1,F, ,62.8,FALSE,4.7x4.67x2.94,Very good,Russia,Emerald,Very good,NA,1,880,1455,6.779921907,7.28276118
323,0.4,AGSL,SI1,F, ,61.7,FALSE,4.69x4.67x2.89,Very good,DR Congo,Round,Excellent,61,1,880,1355,6.779921907,7.211556733
324,0.4,AGSL,SI2,E, ,61.3,FALSE,4.76x4.72x2.91,Very good,Canada,Oval,Very good,55,1,880,1455,6.779921907,7.28276118
325,0.4,NA,SI2,E, ,62.9,FALSE,4.67x4.66x2.93,Very good,Russia,Round,Very good,57,1,800,1365,6.684611728,7.218909708
326,0.5,AGSL,VS1,M, ,58.7,FALSE,5.19x5.13x3.03,Excellent,Angola,Round,Very good,NA,1,880,1445,6.779921907,7.275864601
327,0.41,AGSL,SI2,F, ,61.6,FALSE,4.77x4.78x2.95, ,Russia,Round, ,56,1,880,1455,6.779921907,7.28276118
328,0.4,AGSL,VS2,I, ,59.9,FALSE,4.79x4.76x2.86,Very good,Australia,Round,Very good,61,1,880,1455,6.779921907,7.28276118
329,0.55,AGSL,SI1,M, ,62.4,FALSE,5.25x5.22x3.27,Very good,Australia,Round,Very good,NA,1,880,1450,6.779921907,7.279318835
330,0.41,AGSL,SI2,F, ,61.7,FALSE,4.75x4.8x2.95, ,DR Congo,Round, ,57,1,880,1440,6.779921907,7.272398393
331,0.4,AGSL,SI2,F, ,61.2,TRUE,4.74x4.76x2.91, ,Zimbabwe,Radiant, ,NA,1,885,210,6.785587645,5.347107531
332,0.41,AGSL,SI2,H, ,NA,FALSE,4.74x4.76x2.94, ,Canada,Round, ,58,1,885,1380,6.785587645,7.229838778
333,0.4,AGSL,SI1,H, ,62.9,FALSE,4.72x4.69x2.96,Very good,Russia,Round,Very good,NA,1,885,1460,6.785587645,7.286191715
334,0.43,NA,SI2,I, ,NA,FALSE,4.86x4.85x2.97,Excellent,Botswana,Round,Excellent,59,1,700,885,6.551080335,6.785587645
335,0.4,AGSL,SI1,G, ,NA,FALSE,4.73x4.71x2.92,Very good,Botswana,Emerald,Excellent,57,1,885,1290,6.785587645,7.162397497
336,0.42,AGSL,SI1,I, ,62.7,FALSE,4.75x4.74x2.98,Excellent,South Africa,Round,Excellent,NA,1,885,1355,6.785587645,7.211556733
337,0.4,AGSL,SI1,G, ,61.1,FALSE,4.76x4.72x2.9,Excellent,DR Congo,Pear,Very good,59,1,885,1410,6.785587645,7.251344983
338,0.4,AGSL,SI1,G, ,61.7,FALSE,4.75x4.73x2.92,Excellent,Other/Unknown,Princess,Very good,59,1,885,1460,6.785587645,7.286191715
339,0.4,AGSL,VVS2,I, ,61.8,FALSE,4.67x4.64x2.88,Excellent,Russia,Round,Very good,62,1,885,1460,6.785587645,7.286191715
340,0.41,AGSL,SI1,E, ,62.3,FALSE,4.76x4.79x2.97, ,Botswana,Round, ,56,1,885,1370,6.785587645,7.222566019
341,0.4,AGSL,SI1,G, ,62.9,FALSE,4.7x4.67x2.95,Excellent,Russia,Round,Very good,NA,1,885,1460,6.785587645,7.286191715
342,0.52,AGSL,VS2,M, ,62.4,FALSE,5.15x5.12x3.2,Very good,Canada,ROUND,Excellent,57,1,885,1090,6.785587645,6.993932975
343,0.4,AGSL,SI1,G, ,61.8,FALSE,4.68x4.66x2.89,Very good,Canada,Round,Excellent,NA,1,885,1460,6.785587645,7.286191715
344,0.4,GemEx,SI1,G, ,59.3,FALSE,4.81x4.78x2.84,Very good,Canada,Round,Excellent,60,1,885,1460,6.785587645,7.286191715
345,0.41,GemEx,SI2,E, ,62,FALSE,4.76x4.78x2.96, ,South Africa,Emerald, ,57,1,890,1355,6.791221463,7.211556733
346,0.41,AGSL,SI2,G, ,62,FALSE,4.81x4.78x2.97,Excellent,Australia,Round,Excellent,57,1,890,1470,6.791221463,7.29301768
347,0.41,AGSL,SI2,E, ,61.8,FALSE,4.79x4.77x2.96,Excellent,DR Congo,Round,Excellent,58,1,890,1390,6.791221463,7.237059026
348,0.41,AGSL,SI2,E, ,NA,FALSE,4.71x4.77x2.98, ,South Africa,Round, ,56,1,890,1000,6.791221463,6.907755279
349,0.41,AGSL,VS2,I, ,61.8,FALSE,4.78x4.76x2.95,Excellent,Russia,Emerald,Excellent,NA,1,890,1470,6.791221463,7.29301768
350,0.41,AGSL,SI2,E, ,61.9,FALSE,4.77x4.79x2.96, ,Other/Unknown,Round, ,59,1,890,1465,6.791221463,7.289610521
351,0.41,AGSL,SI2,E, ,62.2,FALSE,4.74x4.78x2.96, ,Angola,Round, ,NA,1,890,1465,6.791221463,7.289610521
352,0.4,AGSL,VS2,H, ,62.5,FALSE,4.73x4.7x2.95,Very good,Angola,Round,Excellent,NA,1,895,1475,6.796823718,7.296413269
353,0.4,AGSL,SI1,F, ,62.5,FALSE,4.7x4.68x2.93,Very good,Botswana,Round,Very good,NA,1,895,1085,6.796823718,6.989335266
354,0.42,NA,SI1,E, ,64.1,FALSE,4.71x4.69x3.01,Very good,Russia,Marquise,Very good,59,1,515,1465,6.244166901,7.289610521
355,0.41,AGSL,SI1,G, ,60.9,FALSE,4.81x4.79x2.92,Excellent,Canada,Oval,Very good,60,1,895,1475,6.796823718,7.296413269
356,0.41,AGSL,SI1,H, ,61.4,FALSE,4.8x4.78x2.94,Very good,Russia,Round,Excellent,57,1,895,1475,6.796823718,7.296413269
357,0.4,AGSL,SI1,E, ,62.4,FALSE,4.73x4.69x2.94,Very good,Zimbabwe,Princess,Good,59,1,895,1465,6.796823718,7.289610521
358,0.4,AGSL,SI2,E, ,62.6,FALSE,4.69x4.66x2.93,Very good,Australia,Pear,Very good,61,1,895,1420,6.796823718,7.258412151
359,0.41,AGSL,SI2,F, ,61.4,FALSE,4.81x4.8x2.95,Excellent,Russia,Cushion,Excellent,59,1,895,1235,6.796823718,7.118826249
